layer,bit_position,original_bit,flipped_bit,original_param,flipped_param,original_output,flipped_output,target_output
c1,5,1,0,-32,-64,7,7,7
c1,5,1,0,-65,-97,2,2,2
c1,5,1,0,45,13,8,8,8
c1,5,0,1,-100,-68,5,5,5
c1,5,0,1,14,46,8,8,8
c1,5,1,0,-79,-111,5,5,5
c1,5,1,0,-20,-52,1,1,1
c1,5,0,1,17,49,1,1,1
c1,5,0,1,-127,-95,4,4,4
c1,5,1,0,45,13,4,4,4
c1,5,1,0,-18,-50,3,3,3
c1,5,1,0,40,8,1,1,1
c1,5,0,1,-59,-27,0,0,0
c1,5,0,1,7,39,7,7,7
c1,5,0,1,-100,-68,7,7,7
c1,5,0,1,-48,-16,0,0,0
c1,5,1,0,34,2,7,7,7
c1,5,0,1,6,38,9,9,9
c1,5,1,0,55,23,4,4,4
c1,5,1,0,-6,-38,4,4,4
c1,5,0,1,-42,-10,8,8,8
c1,5,1,0,46,14,5,5,5
c1,5,0,1,-127,-95,5,5,5
c1,5,0,1,19,51,4,4,4
c1,5,0,1,-101,-69,0,0,0
c1,5,0,1,-34,-2,8,8,8
c1,5,1,0,-30,-62,2,2,2
c1,5,1,0,39,7,1,1,1
c1,5,1,0,127,95,0,0,0
c1,5,1,0,-29,-61,8,8,8
c1,5,1,0,-29,-61,4,4,4
c1,5,1,0,-30,-62,5,5,5
c1,5,1,0,46,14,0,0,0
c1,5,1,0,-21,-53,4,4,4
c1,5,0,1,6,38,0,0,0
c1,5,0,1,23,55,6,6,6
c1,5,0,1,17,49,1,1,1
c1,5,0,1,-37,-5,7,7,7
c1,5,1,0,35,3,3,3,3
c1,5,0,1,8,40,2,2,2
c1,5,1,0,-91,-123,6,6,6
c1,5,1,0,-17,-49,7,7,7
c1,5,1,0,-11,-43,2,2,2
c1,5,1,0,-16,-48,6,6,6
c1,5,0,1,-34,-2,9,9,9
c1,5,1,0,-21,-53,3,3,3
c1,5,1,0,-67,-99,1,1,1
c1,5,1,0,35,3,4,4,4
c1,5,0,1,-50,-18,6,6,6
c1,5,1,0,-16,-48,2,2,2
c1,5,0,1,-100,-68,5,5,5
c1,5,1,0,-65,-97,4,4,4
c1,5,1,0,-21,-53,2,2,2
c1,5,1,0,127,95,0,0,0
c1,5,0,1,19,51,6,6,6
c1,5,0,1,-44,-12,2,2,2
c1,5,1,0,-30,-62,1,1,1
c1,5,0,1,6,38,7,7,7
c1,5,0,1,19,51,3,3,3
c1,5,0,1,19,51,4,4,4
c1,5,1,0,-12,-44,1,1,1
c1,5,1,0,-8,-40,0,0,0
c1,5,1,0,-8,-40,5,5,5
c1,5,0,1,7,39,4,4,4
c1,5,0,1,-44,-12,3,3,3
c1,5,1,0,40,8,1,1,1
c1,5,0,1,-128,-96,1,1,1
c1,5,0,1,-128,-96,7,7,7
c1,5,0,1,26,58,4,4,4
c1,5,1,0,45,13,9,9,9
c1,5,0,1,64,96,9,9,9
c1,5,0,1,26,58,4,4,4
c1,5,0,1,19,51,8,8,8
c1,5,1,0,-21,-53,4,4,4
c1,5,0,1,19,51,0,0,0
c1,5,0,1,19,51,2,2,2
c1,5,0,1,-36,-4,4,4,4
c1,5,0,1,-44,-12,5,5,5
c1,5,1,0,-67,-99,1,1,1
c1,5,0,1,-128,-96,1,1,1
c1,5,0,1,-64,-32,6,6,6
c1,5,0,1,-44,-12,4,4,4
c1,5,0,1,-34,-2,7,7,7
c1,5,1,0,-29,-61,1,1,1
c1,5,0,1,-34,-2,9,9,9
c1,5,0,1,24,56,4,4,4
c1,5,0,1,30,62,2,2,2
c1,5,1,0,-29,-61,4,4,4
c1,5,0,1,15,47,1,1,1
c1,5,1,0,38,6,5,5,5
c1,5,1,0,-29,-61,5,5,5
c1,5,0,1,-102,-70,3,3,3
c1,5,1,0,-5,-37,8,8,8
c1,5,1,0,-20,-52,3,3,3
c1,5,1,0,36,4,1,1,1
c1,5,1,0,35,3,4,4,4
c1,5,1,0,-21,-53,5,5,5
c1,5,1,0,55,23,6,6,6
c1,5,0,1,-128,-96,8,8,8
c1,5,0,1,-37,-5,9,9,9
c1,5,1,0,-72,-104,4,4,4
c1,5,0,1,-100,-68,1,1,1
c1,5,0,1,23,55,8,8,5
c1,5,0,1,-34,-2,3,3,3
c1,5,0,1,-33,-1,8,8,8
c1,5,0,1,-53,-21,0,0,0
c1,5,1,0,-29,-61,3,3,3
c1,5,1,0,-20,-52,2,2,2
c1,5,0,1,-58,-26,5,8,5
c1,5,1,0,-29,-61,1,1,1
c1,5,1,0,-29,-61,2,2,2
c1,5,1,0,-20,-52,8,8,8
c1,5,0,1,15,47,3,3,3
c1,5,0,1,-127,-95,4,4,4
c1,5,1,0,-30,-62,4,4,4
c1,5,1,0,-9,-41,0,0,0
c1,5,0,1,-128,-96,8,8,8
c1,5,0,1,23,55,8,8,8
c1,5,1,0,-77,-109,3,3,3
c1,5,0,1,10,42,3,3,3
c1,5,0,1,8,40,1,1,1
c1,5,0,1,19,51,7,7,7
c1,5,0,1,7,39,3,3,3
c1,5,0,1,14,46,5,5,5
c1,5,0,1,-53,-21,9,9,9
c1,5,0,1,30,62,6,6,6
c1,5,0,1,65,97,3,3,3
c1,5,1,0,-29,-61,2,2,2
c1,5,1,0,-15,-47,6,6,6
c1,5,1,0,-1,-33,1,1,1
c1,5,1,0,-82,-114,3,3,3
c1,5,0,1,-44,-12,6,6,6
c1,5,0,1,-44,-12,0,0,0
c1,5,0,1,-58,-26,7,7,7
c1,5,1,0,-1,-33,2,2,2
c1,5,1,0,-22,-54,1,1,1
c1,5,0,1,22,54,7,7,7
c1,5,1,0,-16,-48,1,1,1
c1,5,1,0,-2,-34,4,4,4
c1,5,0,1,-42,-10,2,2,2
c1,5,0,1,75,107,4,4,4
c1,5,1,0,-2,-34,2,2,2
c1,5,1,0,36,4,1,1,1
c1,5,1,0,-11,-43,7,7,7
c1,5,0,1,-44,-12,9,9,9
c1,5,1,0,-4,-36,6,6,6
c1,5,0,1,19,51,1,1,1
c1,5,0,1,-47,-15,1,1,1
c1,5,1,0,-18,-50,2,2,2
c1,5,0,1,-64,-32,4,4,4
c1,5,1,0,-1,-33,8,8,8
c1,5,1,0,-11,-43,1,1,1
c1,5,0,1,-127,-95,7,7,7
c1,5,1,0,-17,-49,7,7,7
c1,5,0,1,19,51,4,4,4
c1,5,1,0,32,0,8,8,8
c1,5,1,0,40,8,0,0,0
c1,5,0,1,23,55,7,7,7
c1,5,0,1,26,58,3,3,3
c1,5,0,1,30,62,1,1,1
c1,5,1,0,-8,-40,3,3,3
c1,5,0,1,-39,-7,1,1,1
c1,5,0,1,-44,-12,0,0,0
c1,5,1,0,34,2,7,7,7
c1,5,1,0,46,14,7,7,7
c1,5,0,1,11,43,0,0,0
c1,5,0,1,-128,-96,3,3,3
c1,5,1,0,45,13,5,5,5
c1,5,0,1,-128,-96,5,5,5
c1,5,1,0,-15,-47,2,2,2
c1,5,1,0,-23,-55,7,7,7
c1,5,1,0,-29,-61,6,6,6
c1,5,1,0,-1,-33,6,6,6
c1,5,1,0,-80,-112,9,9,9
c1,5,1,0,45,13,2,2,2
c1,5,0,1,25,57,8,8,8
c1,5,1,0,-80,-112,3,3,3
c1,5,0,1,26,58,5,5,5
c1,5,1,0,-7,-39,2,2,2
c1,5,0,1,30,62,2,2,2
c1,5,1,0,46,14,5,5,5
c1,5,1,0,-10,-42,6,6,6
c1,5,1,0,-22,-54,0,0,0
c1,5,0,1,12,44,8,8,8
c1,5,0,1,19,51,2,2,2
c1,5,0,1,18,50,9,9,9
c1,5,0,1,30,62,2,2,2
c1,5,1,0,-20,-52,8,8,8
c1,5,0,1,22,54,8,8,8
c1,5,1,0,46,14,8,8,8
c1,5,1,0,-1,-33,8,8,8
c1,5,1,0,-22,-54,7,7,7
c1,5,0,1,-39,-7,4,4,4
c1,5,1,0,-72,-104,4,4,9
c1,5,1,0,-18,-50,3,3,3
c1,5,1,0,39,7,0,0,0
c1,5,1,0,-4,-36,6,6,6
c1,5,1,0,45,13,6,6,6
c1,5,1,0,39,7,3,3,3
c1,5,1,0,-1,-33,2,2,2
c1,5,0,1,-50,-18,1,1,1
c1,5,0,1,18,50,3,3,3
c1,5,0,1,64,96,2,2,2
c1,5,1,0,-12,-44,2,2,2
c1,5,1,0,60,28,9,9,9
c1,5,0,1,23,55,3,3,3
c1,5,0,1,-44,-12,0,0,0
c1,5,0,1,-53,-21,0,0,0
c1,5,0,1,26,58,5,5,5
c1,5,0,1,0,32,7,7,7
c1,5,0,1,64,96,8,8,8
c1,5,0,1,-102,-70,1,1,1
c1,5,1,0,-18,-50,4,4,4
c1,5,1,0,-65,-97,4,4,4
c1,5,0,1,-127,-95,5,5,6
c1,5,1,0,-67,-99,0,0,0
c1,5,0,1,-64,-32,2,2,2
c1,5,0,1,30,62,9,9,9
c1,5,1,0,-20,-52,1,1,1
c1,5,1,0,-1,-33,4,4,4
c1,5,1,0,-67,-99,7,7,7
c1,5,1,0,-22,-54,4,4,4
c1,5,0,1,7,39,7,7,7
c1,5,0,1,23,55,3,3,3
c1,5,0,1,-37,-5,9,9,9
c1,5,1,0,105,73,8,8,8
c1,5,0,1,-101,-69,8,8,8
c1,5,0,1,-50,-18,4,4,4
c1,5,0,1,10,42,7,7,7
c1,5,0,1,-39,-7,1,1,1
c1,5,0,1,-128,-96,2,2,2
c1,5,0,1,-48,-16,1,1,1
c1,5,0,1,18,50,2,2,2
c1,5,1,0,-10,-42,2,2,2
c1,5,1,0,127,95,3,3,3
c1,5,1,0,-79,-111,2,2,2
c1,5,0,1,-46,-14,3,3,3
c1,5,0,1,-127,-95,2,2,2
c1,5,1,0,-5,-37,3,3,3
c1,5,0,1,-102,-70,9,9,9
c1,5,0,1,15,47,1,1,1
c1,5,1,0,-29,-61,7,7,7
c1,5,1,0,38,6,4,4,4
c1,5,0,1,-128,-96,0,0,0
c1,5,1,0,-16,-48,3,3,3
c1,5,0,1,19,51,5,5,5
c1,5,0,1,30,62,5,5,5
c1,5,0,1,17,49,5,5,8
c1,5,1,0,-30,-62,6,6,6
c1,5,0,1,81,113,3,5,3
c1,5,0,1,-44,-12,2,2,2
c1,5,0,1,-100,-68,5,5,6
c1,5,0,1,-50,-18,7,7,7
c1,5,1,0,-26,-58,6,6,6
c1,5,1,0,-5,-37,6,6,6
c1,5,0,1,23,55,3,3,3
c1,5,0,1,19,51,2,3,2
c1,5,0,1,-50,-18,7,7,7
c1,5,0,1,26,58,9,9,8
c1,5,1,0,35,3,1,1,1
c1,5,1,0,-29,-61,1,1,1
c1,5,0,1,-34,-2,7,7,7
c1,5,0,1,17,49,8,8,5
c1,5,1,0,-16,-48,6,6,6
c1,5,0,1,65,97,4,4,4
c1,5,1,0,-1,-33,9,9,9
c1,5,0,1,27,59,5,5,5
c1,5,0,1,-34,-2,5,5,1
c1,5,0,1,-41,-9,3,3,3
c1,5,0,1,-55,-23,3,3,3
c1,5,1,0,-29,-61,4,4,4
c1,5,0,1,65,97,7,7,7
c1,5,0,1,9,41,8,8,8
c1,5,0,1,-44,-12,9,9,9
c1,5,0,1,-59,-27,1,1,1
c1,5,1,0,-15,-47,1,1,1
c1,5,1,0,105,73,6,6,6
c1,5,1,0,-21,-53,9,9,9
c1,5,1,0,-21,-53,1,1,1
c1,5,0,1,-42,-10,4,4,4
c1,5,0,1,-47,-15,4,4,4
c1,5,0,1,-44,-12,5,5,5
c1,5,0,1,-44,-12,4,4,4
c1,5,1,0,-8,-40,0,0,0
c1,5,0,1,23,55,6,6,6
c1,5,0,1,19,51,2,2,2
c1,5,1,0,-5,-37,3,2,2
c1,5,0,1,6,38,3,3,3
c1,5,0,1,23,55,1,1,1
c1,5,1,0,-67,-99,5,5,5
c1,5,0,1,-128,-96,1,1,1
c1,5,1,0,-9,-41,2,2,2
c1,5,0,1,-50,-18,0,0,0
c1,5,1,0,-1,-33,3,3,3
c1,5,1,0,-67,-99,8,8,8
c1,5,0,1,25,57,1,1,1
c1,5,1,0,-26,-58,2,2,2
c1,5,0,1,-34,-2,6,6,6
c1,5,1,0,-15,-47,7,7,7
c1,5,1,0,46,14,1,1,1
c1,5,0,1,26,58,6,6,6
c1,5,0,1,-100,-68,2,2,2
c1,5,1,0,-15,-47,3,3,3
c1,5,1,0,-16,-48,9,9,9
c1,5,0,1,26,58,0,0,0
c1,5,0,1,25,57,1,1,1
c1,5,1,0,-16,-48,2,2,2
c1,5,0,1,-37,-5,2,2,2
c1,5,1,0,-96,-128,0,0,0
c1,5,0,1,-41,-9,8,8,8
c1,5,1,0,-12,-44,9,9,9
c1,5,0,1,-37,-5,9,9,9
c1,5,1,0,46,14,0,0,0
c1,5,1,0,-5,-37,2,2,2
c1,5,1,0,-20,-52,5,5,5
c1,5,0,1,26,58,1,1,1
c1,5,1,0,-10,-42,9,9,9
c1,5,0,1,8,40,7,7,7
c1,5,1,0,-80,-112,8,8,8
c1,5,1,0,-96,-128,1,1,1
c1,5,0,1,-128,-96,0,0,0
c1,5,0,1,7,39,4,4,4
c1,5,1,0,-22,-54,1,1,1
c1,5,1,0,-15,-47,7,7,7
c1,5,1,0,-82,-114,9,9,9
c1,5,1,0,36,4,5,5,6
c1,5,1,0,-23,-55,4,4,4
c1,5,1,0,-29,-61,2,2,2
c1,5,0,1,-37,-5,6,6,6
c1,5,1,0,-5,-37,8,8,8
c1,5,0,1,22,54,1,1,1
c1,5,0,1,30,62,3,3,3
c1,5,0,1,-37,-5,7,7,7
c1,5,0,1,19,51,5,5,5
c1,5,1,0,-22,-54,4,4,4
c1,5,1,0,46,14,4,4,4
c1,5,1,0,38,6,1,1,1
c1,5,0,1,75,107,8,8,8
c1,5,1,0,55,23,1,1,1
c1,5,0,1,26,58,3,3,3
c1,5,0,1,11,43,8,8,8
c1,5,0,1,80,112,1,1,1
c1,5,1,0,-29,-61,2,2,2
c1,5,0,1,-44,-12,5,5,5
c1,5,0,1,27,59,8,8,8
c1,5,0,1,-59,-27,0,0,0
c1,5,1,0,46,14,6,6,6
c1,5,0,1,23,55,2,2,2
c1,5,0,1,-34,-2,1,1,1
c1,5,0,1,-128,-96,1,1,1
c1,5,0,1,18,50,1,1,7
c1,5,1,0,-21,-53,1,1,1
c1,5,0,1,-128,-96,5,5,5
c1,5,0,1,-48,-16,3,3,3
c1,5,0,1,-50,-18,4,4,4
c1,5,1,0,46,14,6,0,6
c1,5,0,1,6,38,7,7,9
c1,5,1,0,-67,-99,5,5,5
c1,5,0,1,-33,-1,0,0,0
c1,5,0,1,8,40,9,9,9
c1,5,1,0,36,4,2,2,2
c1,5,1,0,-21,-53,2,2,2
c1,5,0,1,26,58,4,4,4
c1,5,0,1,80,112,8,8,8
c1,5,1,0,60,28,2,2,2
c1,5,0,1,-44,-12,1,1,1
c1,5,1,0,-29,-61,7,7,7
c1,5,1,0,61,29,2,2,2
c1,5,0,1,-44,-12,4,4,4
c1,5,0,1,23,55,9,9,9
c1,5,0,1,0,32,4,4,4
c1,5,0,1,17,49,4,4,4
c1,5,1,0,-8,-40,0,0,0
c1,5,0,1,27,59,3,3,3
c1,5,1,0,61,29,9,9,9
c1,5,0,1,75,107,2,2,2
c1,5,1,0,55,23,2,2,2
c1,5,0,1,30,62,3,3,3
c1,5,1,0,36,4,3,3,3
c1,5,0,1,-59,-27,8,8,8
c1,5,0,1,6,38,3,3,3
c1,5,0,1,10,42,5,5,5
c1,5,1,0,-29,-61,7,7,7
c1,5,0,1,64,96,3,3,3
c1,5,0,1,30,62,5,5,5
c1,5,0,1,-51,-19,8,8,8
c1,5,1,0,-16,-48,1,1,1
c1,5,1,0,-6,-38,2,2,2
c1,5,1,0,-15,-47,4,4,4
c1,5,0,1,-128,-96,4,4,4
c1,5,1,0,-30,-62,6,6,6
c1,5,1,0,35,3,4,4,4
c1,5,1,0,-7,-39,9,9,9
c1,5,0,1,65,97,5,5,5
c1,5,0,1,-127,-95,1,1,1
c1,5,0,1,-44,-12,0,0,0
c1,5,0,1,75,107,6,6,6
c1,5,0,1,-37,-5,9,9,9
c1,5,0,1,7,39,5,5,5
c1,5,0,1,-37,-5,9,9,9
c1,5,0,1,65,97,5,5,5
c1,5,1,0,-80,-112,9,9,9
c1,5,1,0,-29,-61,7,7,7
c1,5,1,0,-82,-114,3,3,3
c1,5,0,1,-59,-27,8,8,8
c1,5,1,0,-2,-34,0,0,0
c1,5,0,1,10,42,3,3,3
c1,5,0,1,-128,-96,7,7,7
c1,5,0,1,10,42,1,1,1
c1,5,0,1,-50,-18,3,3,3
c1,5,0,1,-42,-10,6,6,6
c1,5,1,0,-1,-33,7,7,7
c1,5,0,1,-37,-5,8,8,8
c1,5,0,1,27,59,5,5,5
c1,5,1,0,-4,-36,9,9,9
c1,5,1,0,-1,-33,7,7,7
c1,5,1,0,-15,-47,9,9,9
c1,5,1,0,-15,-47,6,6,6
c1,5,0,1,19,51,9,9,9
c1,5,1,0,40,8,6,6,6
c1,5,1,0,32,0,3,3,3
c1,5,1,0,-4,-36,7,7,7
c1,5,1,0,-32,-64,4,4,4
c1,5,0,1,18,50,4,4,4
c1,5,0,1,-37,-5,5,5,5
c1,5,1,0,40,8,3,3,3
c1,5,0,1,12,44,5,5,5
c1,5,1,0,-16,-48,4,4,4
c1,5,1,0,-29,-61,7,7,7
c1,5,0,1,-53,-21,8,8,8
c1,5,0,1,10,42,7,7,7
c1,5,1,0,-79,-111,8,8,8
c1,5,1,0,-16,-48,0,0,0
c1,5,0,1,-53,-21,7,7,7
c1,5,0,1,64,96,6,6,6
c1,5,1,0,-30,-62,8,8,8
c1,5,0,1,17,49,8,8,8
c1,5,1,0,127,95,7,7,7
c1,5,1,0,45,13,3,3,3
c1,5,0,1,-37,-5,7,7,3
c1,5,1,0,-10,-42,1,1,1
c1,5,1,0,46,14,9,9,9
c1,5,1,0,-4,-36,5,5,5
c1,5,0,1,22,54,2,2,2
c1,5,1,0,-77,-109,7,7,7
c1,5,1,0,-1,-33,3,3,3
c1,5,0,1,30,62,5,5,5
c1,5,0,1,7,39,1,1,1
c1,5,1,0,32,0,1,1,1
c1,5,0,1,-34,-2,2,2,2
c1,5,1,0,-29,-61,1,1,1
c1,5,1,0,-82,-114,4,4,4
c1,5,1,0,-79,-111,7,7,7
c1,5,1,0,-29,-61,4,4,4
c1,5,0,1,30,62,7,7,7
c1,5,1,0,-29,-61,5,5,5
c1,5,1,0,-21,-53,4,4,4
c1,5,1,0,35,3,5,5,5
c1,5,1,0,-79,-111,4,4,4
c1,5,0,1,-127,-95,0,0,0
c1,5,1,0,-15,-47,8,8,8
c1,5,1,0,-79,-111,3,3,3
c1,5,1,0,-12,-44,6,6,6
c1,5,0,1,11,43,9,9,9
c1,5,1,0,-29,-61,5,5,6
c1,5,1,0,38,6,0,0,0
c1,5,1,0,40,8,2,2,2
c1,5,1,0,-7,-39,7,7,7
c1,5,0,1,22,54,4,4,4
c1,5,1,0,-20,-52,4,4,4
c1,5,0,1,-41,-9,4,4,4
c1,5,0,1,-36,-4,4,4,4
c1,5,1,0,-79,-111,6,6,6
c1,5,1,0,-20,-52,6,6,6
c1,5,1,0,-4,-36,4,4,4
c1,5,0,1,7,39,7,7,7
c1,5,0,1,26,58,9,9,9
c1,5,0,1,19,51,3,3,3
c1,5,0,1,10,42,4,4,4
c1,5,1,0,-30,-62,5,5,5
c1,5,1,0,-1,-33,5,5,5
c1,5,0,1,-50,-18,8,8,8
c1,5,1,0,-96,-128,7,7,7
c1,5,0,1,-36,-4,3,3,3
c1,5,0,1,-58,-26,7,7,7
c1,5,0,1,19,51,2,2,2
c1,5,1,0,-15,-47,7,7,7
c1,5,1,0,-10,-42,0,0,0
c1,5,1,0,36,4,2,2,2
c1,5,0,1,26,58,4,4,4
c1,5,0,1,-58,-26,1,1,1
c1,5,0,1,-37,-5,1,1,1
c1,5,1,0,-91,-123,5,5,6
c1,5,0,1,-53,-21,5,5,6
c1,5,1,0,-23,-55,9,9,9
c1,5,0,1,6,38,3,3,2
c1,5,1,0,60,28,8,8,8
c1,5,1,0,32,0,7,7,7
c1,5,0,1,81,113,2,2,2
c1,5,1,0,-5,-37,0,0,0
c1,5,1,0,-6,-38,1,1,1
c1,5,0,1,81,113,5,5,5
c1,5,1,0,46,14,0,7,0
c1,5,1,0,-32,-64,9,4,9
c1,5,1,0,-67,-99,1,1,1
c1,5,1,0,-18,-50,7,7,7
c1,5,0,1,30,62,0,0,0
c1,5,1,0,-5,-37,6,6,6
c1,5,1,0,-4,-36,0,0,0
c1,5,1,0,60,28,8,8,8
c1,5,0,1,80,112,6,6,6
c1,5,1,0,-65,-97,8,8,8
c1,5,0,1,-44,-12,1,1,1
c1,5,1,0,35,3,8,8,8
c1,5,0,1,24,56,0,0,0
c1,5,0,1,26,58,3,3,3
c1,5,1,0,-4,-36,3,3,3
c1,5,1,0,-5,-37,7,7,7
c1,5,0,1,26,58,2,2,2
c1,5,1,0,46,14,3,3,3
c1,5,1,0,-6,-38,5,5,6
c1,5,1,0,-4,-36,2,2,2
c1,5,0,1,26,58,1,1,1
c1,5,1,0,-7,-39,6,6,6
c1,5,1,0,-5,-37,1,1,1
c1,5,1,0,39,7,1,1,1
c1,5,0,1,30,62,3,3,3
c1,5,0,1,19,51,7,7,7
c1,5,0,1,-102,-70,1,1,9
c1,5,1,0,35,3,0,0,0
c1,5,1,0,-12,-44,8,8,8
c1,5,0,1,-128,-96,0,0,0
c1,5,0,1,-50,-18,5,5,5
c1,5,0,1,-63,-31,4,4,4
c1,5,0,1,10,42,0,0,0
c1,5,0,1,-63,-31,2,2,2
c1,5,0,1,14,46,8,8,8
c1,5,0,1,30,62,3,3,7
c1,5,1,0,-23,-55,2,2,2
c1,5,1,0,36,4,9,9,9
c1,5,0,1,75,107,8,8,8
c1,5,1,0,-65,-97,4,4,4
c1,5,0,1,-47,-15,0,0,0
c1,5,1,0,-5,-37,4,4,9
c1,5,0,1,-42,-10,5,5,5
c1,5,1,0,-29,-61,5,5,8
c1,5,0,1,27,59,5,5,5
c1,5,0,1,19,51,1,1,1
c1,5,0,1,-44,-12,2,2,2
c1,5,1,0,127,95,1,1,1
c1,5,1,0,-11,-43,3,3,3
c1,5,0,1,26,58,1,1,1
c1,5,0,1,-113,-81,7,7,7
c1,5,1,0,-29,-61,4,4,4
c1,5,0,1,-42,-10,5,5,5
c1,5,0,1,19,51,7,7,7
c1,5,1,0,-4,-36,2,2,2
c1,5,1,0,127,95,0,0,0
c1,5,1,0,-7,-39,5,5,9
c1,5,0,1,26,58,8,8,8
c1,5,1,0,-17,-49,8,8,8
c1,5,0,1,-100,-68,6,6,6
c1,5,0,1,-128,-96,2,2,2
c1,5,1,0,46,14,5,5,5
c1,5,0,1,-34,-2,4,4,4
c1,5,0,1,26,58,1,1,1
c1,5,1,0,-7,-39,9,9,9
c1,5,0,1,-39,-7,2,2,2
c1,5,0,1,-102,-70,1,1,1
c1,5,1,0,-80,-112,5,5,5
c1,5,0,1,10,42,8,8,8
c1,5,0,1,18,50,1,1,7
c1,5,1,0,-9,-41,0,0,0
c1,5,0,1,-63,-31,2,2,2
c1,5,0,1,-59,-27,4,4,4
c1,5,0,1,11,43,4,4,4
c1,5,0,1,-47,-15,3,3,3
c1,5,0,1,12,44,6,6,6
c1,5,0,1,-37,-5,8,8,8
c1,5,1,0,-16,-48,8,8,8
c1,5,1,0,46,14,2,2,2
c1,5,0,1,-50,-18,4,4,4
c1,5,0,1,9,41,0,0,0
c1,5,0,1,30,62,5,5,5
c1,5,0,1,30,62,0,0,0
c1,5,0,1,23,55,4,4,4
c1,5,0,1,-34,-2,4,4,4
c1,5,0,1,14,46,7,7,7
c1,5,0,1,26,58,9,9,9
c1,5,1,0,-21,-53,3,3,3
c1,5,0,1,23,55,4,4,4
c1,5,1,0,35,3,1,1,1
c1,5,1,0,-22,-54,5,5,5
c1,5,1,0,32,0,9,4,9
c1,5,1,0,60,28,7,7,7
c1,5,1,0,-16,-48,3,3,3
c1,5,1,0,-29,-61,5,5,5
c1,5,1,0,35,3,8,8,8
c1,5,1,0,34,2,8,8,8
c1,5,1,0,-11,-43,0,0,0
c1,5,1,0,-15,-47,5,5,5
c1,5,1,0,127,95,3,3,3
c1,5,0,1,9,41,3,3,3
c1,5,1,0,-8,-40,6,6,6
c1,5,0,1,8,40,6,6,6
c1,5,0,1,22,54,0,0,0
c1,5,1,0,-18,-50,1,1,1
c1,5,0,1,-37,-5,6,6,6
c1,5,0,1,24,56,0,0,0
c1,5,0,1,-47,-15,3,3,3
c1,5,0,1,27,59,7,7,5
c1,5,1,0,46,14,4,4,4
c1,5,0,1,22,54,4,4,4
c1,5,0,1,-64,-32,1,1,1
c1,5,0,1,-100,-68,2,2,2
c1,5,0,1,30,62,9,9,9
c1,5,1,0,-15,-47,1,1,1
c1,5,0,1,-55,-23,4,4,4
c1,5,0,1,-128,-96,6,6,6
c1,5,0,1,9,41,9,9,9
c1,5,1,0,-26,-58,9,9,9
c1,5,1,0,-26,-58,3,3,3
c1,5,0,1,23,55,9,9,9
c1,5,0,1,-51,-19,8,8,8
c1,5,1,0,-32,-64,4,4,4
c1,5,0,1,27,59,4,4,4
c1,5,0,1,19,51,3,3,3
c1,5,1,0,55,23,1,1,1
c1,5,1,0,-29,-61,3,3,3
c1,5,1,0,-21,-53,1,1,1
c1,5,1,0,-91,-123,0,0,8
c1,5,1,0,38,6,8,8,8
c1,5,0,1,-64,-32,7,7,7
c1,5,0,1,24,56,9,9,9
c1,5,1,0,-21,-53,4,4,4
c1,5,1,0,-16,-48,8,8,8
c1,5,0,1,-102,-70,8,8,8
c1,5,1,0,-20,-52,7,7,7
c1,5,1,0,-29,-61,9,9,9
c1,5,1,0,-5,-37,7,7,7
c1,5,1,0,35,3,1,1,1
c1,5,0,1,25,57,4,4,4
c1,5,0,1,7,39,5,5,5
c1,5,0,1,7,39,6,6,6
c1,5,1,0,-16,-48,0,0,0
c1,5,0,1,12,44,5,5,5
c1,5,1,0,105,73,2,2,2
c1,5,0,1,-102,-70,2,2,2
c1,5,1,0,-29,-61,1,1,2
c1,5,0,1,-127,-95,1,1,1
c1,5,1,0,-29,-61,5,5,5
c1,5,0,1,-59,-27,5,5,5
c1,5,0,1,-53,-21,2,2,2
c1,5,1,0,-91,-123,4,4,4
c1,5,0,1,81,113,9,9,9
c1,5,0,1,-44,-12,6,6,6
c1,5,1,0,46,14,2,2,2
c1,5,1,0,-12,-44,7,7,7
c1,5,0,1,-44,-12,7,7,7
c1,5,1,0,-29,-61,2,2,2
c1,5,0,1,25,57,7,7,2
c1,5,0,1,-33,-1,1,1,1
c1,5,1,0,-29,-61,1,1,1
c1,5,1,0,46,14,2,2,2
c1,5,1,0,35,3,8,8,8
c1,5,1,0,-23,-55,3,3,3
c1,5,1,0,-5,-37,7,7,7
c1,5,1,0,-6,-38,2,2,2
c1,5,0,1,17,49,4,4,4
c1,5,0,1,-34,-2,1,1,1
c1,5,1,0,-82,-114,7,7,7
c1,5,0,1,7,39,1,1,1
c1,5,1,0,-30,-62,7,7,7
c1,5,1,0,-17,-49,6,6,6
c1,5,1,0,-7,-39,7,7,7
c1,5,1,0,-29,-61,8,8,8
c1,5,1,0,36,4,2,2,2
c1,5,0,1,-37,-5,7,7,7
c1,5,0,1,-34,-2,3,3,3
c1,5,0,1,-37,-5,1,1,1
c1,5,0,1,10,42,7,7,7
c1,5,1,0,-80,-112,5,5,5
c1,5,0,1,64,96,8,8,8
c1,5,1,0,-7,-39,2,2,2
c1,5,1,0,127,95,6,6,6
c1,5,0,1,-44,-12,2,2,2
c1,5,0,1,-128,-96,2,2,2
c1,5,1,0,-20,-52,5,5,5
c1,5,1,0,-91,-123,6,6,6
c1,5,0,1,9,41,5,5,5
c1,5,0,1,7,39,0,0,0
